query_time,user_id,query,result_rank,click_rank,click_url,matched_seed
13:57:02,2463111101608096,自制瘦脸面膜,1,2,health.sohu.com/20060810/n244710755.shtml,面膜
13:58:05,9877744153200283,柠檬蜂蜜美容面膜,2,1,women.sohu.com/20070203/n247697198.shtml,面膜
13:58:08,2463111101608096,自制瘦脸面膜,1,3,health.sohu.com/20060810/n244710755.shtml,面膜
13:58:34,2463111101608096,自制瘦脸面膜,3,4,zhidao.baidu.com/question/22234821,面膜
13:58:45,2463111101608096,自制瘦脸面膜,4,5,www.meiti.net.cn/zhuant/m1968t/,面膜
14:00:00,06888117894200735,三星笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
14:00:14,06888117894200735,三星笔记本电脑报价,1001,2,click.cpc.sogou.com/bill_search?p=ee9FI4i@6rVwy0rBlxcll2SslZlxGAmOlFw6WNmvCdiNllllwBpJlaWdCKLehr847bfCiDFU7zADLZlllll=&q=cGlkPXNvZ291JnI9MjQmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://www.sshwfz.cn/index.asp,笔记本电脑
14:02:12,9137134321424338,自制补水面膜,2,1,www.zizhimianmo.org/,面膜
14:02:15,9137134321424338,自制补水面膜,4,2,ks.cn.yahoo.com/question/1306091205027.html,面膜
14:02:18,9137134321424338,自制补水面膜,6,3,women.sohu.com/20050702/n226101003.shtml,面膜
14:02:37,036907700896727125,华硕笔记本电脑苏州修理,8,1,sz-dnwx.com/art/Index.asp,笔记本电脑
14:03:33,036907700896727125,华硕笔记本电脑维修,5,3,www.xqlx.com/pv684977.htm,笔记本电脑
14:03:42,06888117894200735,三星笔记本电脑报价,2,3,product.danawa.com.cn/list/C_673.html,笔记本电脑
14:05:00,0726944173931845,笔记本电脑的功率,3,6,zhidao.baidu.com/question/43498117.html?fr=qrl,笔记本电脑
14:05:35,1858943030463261,笔记本电脑,3,14,www.lenovo.com.cn/,笔记本电脑
14:05:56,1858943030463261,笔记本电脑,4,15,notebook.it168.com/,笔记本电脑
14:06:11,8211593294259463,联想笔记本电脑,4,4,www.pconline.com.cn/notebook/pinpai/lianxiang/,笔记本电脑
14:08:12,22581225723191245,三星笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
14:10:52,22581225723191245,惠普笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
14:11:01,649190093178974,笔记本电脑,1,1,"click.cpc.sogou.com/bill_cpc?p=gLNWk2$J02Nwy0Cel2ylllrAlyll4eS2lFwXnN14@rOSllllwxjvlb43sGWesrgXe2ylllll&q=cGlkPWJlaWppbmcxMjMmcj05Jmg9MTY4NDQ0NzIwJnY9NyZjPU8A&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,101,4%26cid=1,0,0%26kv=kvid/259466%26show=ignore%26url=http://www.sonystyle.com.cn/products/vaio/index.htm%3FidObj=tz3",笔记本电脑
14:11:55,8891167081954425,屈臣式面膜,25,4,202.89.39.132/bbs/viewthread.php?tid=561616&extra=page%3D1&page=1,面膜
14:15:21,7939621120233264,低价笔记本电脑,3,1,zdc.zol.com.cn/21/219450.html,笔记本电脑
14:15:52,8891167081954425,屈臣式面膜,50,7,johnnys-net.net/forum/T.asp?bID=2&ID=92425,面膜
14:15:58,7939621120233264,低价笔记本电脑,6,2,it.sohu.com/20080410/n256220156.shtml,笔记本电脑
14:17:32,7939621120233264,100美元笔记本电脑,2,3,digi.tech.qq.com/zt/100dollarsnb.htm,笔记本电脑
14:25:10,27433276359870007,笔记本电脑,3,5,www.lenovo.com.cn/,笔记本电脑
14:26:07,27433276359870007,联想笔记本电脑评论,6,7,it.sohu.com/7/1103/58/column215745841.shtml,笔记本电脑
14:27:29,27433276359870007,笔记本电脑配置走向,9,8,wenwen.soso.com/z/q41917872.htm,笔记本电脑
14:27:39,27433276359870007,笔记本电脑配置走向,10,9,www.people.com.cn/GB/it/53/141/20011205/619521.html,笔记本电脑
14:28:12,9433497161320623,"咖啡豆,器具,咖啡,咖啡厅,意大利饮料,磨豆机,加味茶,饮料,加盟,食品,咖啡器具,咖啡机",11,2,cache.tianya.cn/publicforum/content/enterprise/1/103443.shtml,咖啡机
14:29:46,27433276359870007,笔记本电脑最好配置,2,11,zhidao.baidu.com/question/24869703,笔记本电脑
14:31:06,45946449169039854,moto蓝牙耳机,2,19,product.it168.com/list/b/03290157_1.shtml,蓝牙耳机
14:31:16,3038298404411906,惠普笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
14:34:22,605277472574293,自制瘦脸面膜,2,1,yesee.qianlong.com/3910/2005/08/11/155@2761424.htm,面膜
14:34:42,605277472574293,自制瘦脸面膜,3,2,zhidao.baidu.com/question/22234821,面膜
14:37:46,6853441444708803,笔记本电脑,7,5,nb.pcpop.com/,笔记本电脑
14:38:11,8206119358572264,vichy面膜,1,5,bbs.mpdaogou.com/showtopic-88366-1.aspx,面膜
14:41:00,6934336781482697,矿泉水自制补水面膜,1,1,zhidao.baidu.com/question/467390.html,面膜
14:41:58,8206119358572264,vichy面膜,2,6,eladies.sina.com.cn/bbs/dy/fg/bw/2006/0831/102215320.html,面膜
14:42:06,45946449169039854,moto蓝牙耳机h500,3,20,item.eachnet.com/prd/1205522308865698_prd.html,蓝牙耳机
14:42:43,8743937128223341,国产笔记本电脑排名,3,3,article.pchome.net/content-58839.html,笔记本电脑
14:42:53,45946449169039854,moto蓝牙耳机h500,4,21,product.hardask.com/Pro/55027/news80377_62865.html,蓝牙耳机
14:43:23,8743937128223341,国产笔记本电脑排名,5,4,www.yesky.com/ServerIndex/77128623319941120/20040928/1859463_12.shtml,笔记本电脑
14:43:47,8743937128223341,国产笔记本电脑排名,6,5,publish.it168.com/2006/1110/20061110035301.shtml,笔记本电脑
14:44:14,6853441444708803,ibm笔记本电脑,1,7,www.51ibm.com/,笔记本电脑
14:44:18,8743937128223341,国产笔记本电脑排名,7,6,news.cec-ceda.org.cn/news/?id=3702,笔记本电脑
14:44:48,8743937128223341,国产笔记本电脑排名,10,7,www.hfwomen.com/bbs/TopicOther.asp?t=5&BoardID=19&id=9857,笔记本电脑
14:44:50,9481855590158479,水果面膜,5,4,women.sohu.com/20060527/n243076094.shtml,面膜
14:44:54,9481855590158479,水果面膜,7,5,ks.cn.yahoo.com/question/?source=ycont_ncp_ks&qid=1307081403201,面膜
14:45:04,8743937128223341,国产笔记本电脑排名,3,8,article.pchome.net/content-58839.html,笔记本电脑
14:45:56,45946449169039854,moto蓝牙耳机h500,6,22,www.it.com.cn/f/market/059/15/173370.htm,蓝牙耳机
14:46:06,8743937128223341,国产笔记本电脑比较,5,10,ks.cn.yahoo.com/question/1407012208956.html,笔记本电脑
14:47:01,8743937128223341,最便宜国产笔记本电脑比较,2,11,wenwen.soso.com/z/q39446763.htm,笔记本电脑
14:47:02,45946449169039854,moto蓝牙耳机h500,7,23,detail.zol.com.cn/69/68152/param.shtml,蓝牙耳机
14:47:21,45946449169039854,moto蓝牙耳机h500,9,24,www.beareyes.com.cn/2/lib/200605/24/20060524021.htm,蓝牙耳机
14:47:49,8067672898702167,低价笔记本电脑,1,1,promotion.china.alibaba.com/html/xiaofeipin/sm/bijibendiannao.html,笔记本电脑
14:47:58,04620028938280679,联想笔记本电脑,1,4,click.cpc.sogou.com/bill_biz?p=Eq$UQtxAahJwy6YqlllllldzlZlll$6Hll3IaN1G9koqlllllx4hltp$8Mmehr847bfCiDFUllllll==&q=cGlkPXNvaHUmcj0zMSZoPTE2ODQ0NDcyMCZ2PTEmYz1PAA==&url=http://www.lenovo-ibm.com.cn/,笔记本电脑
14:48:06,9481855590158479,自制水果面膜,3,7,ks.cn.yahoo.com/question/1406102205374.html,面膜
14:48:59,04620028938280679,联想笔记本电脑,4,5,product.pcpop.com/NB/00220_1.html,笔记本电脑
14:50:21,5329551355954973,低价笔记本电脑,1,1,promotion.china.alibaba.com/html/xiaofeipin/sm/bijibendiannao.html,笔记本电脑
14:51:28,7088854652632932,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
14:51:33,33960677661689,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
14:54:56,03513588867239331,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
14:56:54,8743937128223341,神舟笔记本电脑,2,14,detail.zol.com.cn/notebook_index/subcate16_1191_list_1.html,笔记本电脑
14:58:23,11904557554152223,护肤面膜,6,3,zhidao.baidu.com/question/1287028,面膜
14:59:18,8067672898702167,低价笔记本电脑,3,4,zdc.zol.com.cn/21/219450.html,笔记本电脑
14:59:47,8067672898702167,低价笔记本电脑,6,5,it.sohu.com/20080410/n256220156.shtml,笔记本电脑
14:59:51,5356957982461815,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
14:59:52,018721328985565777,联想最新笔记本电脑,4,5,prod.it.com.cn/pricelist/2/1/10/854.htm,笔记本电脑
15:00:13,018721328985565777,联想最新笔记本电脑,7,6,nb.zol.com.cn/manu_160.shtml,笔记本电脑
15:00:18,8067672898702167,低价笔记本电脑,8,6,www.yesky.com/ServerIndex/77128631859544064/20040709/1829212.shtml,笔记本电脑
15:00:31,018721328985565777,联想最新笔记本电脑,4,7,prod.it.com.cn/pricelist/2/1/10/854.htm,笔记本电脑
15:01:29,018721328985565777,联想笔记本电脑,4,9,product.pcpop.com/NB/00220_1.html,笔记本电脑
15:02:31,25528162445323626,红酒面膜,2,1,women.sohu.com/20061031/n246089120.shtml,面膜
15:03:23,6359255125637353,笔记本电脑报价,3,2,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
15:04:09,3358812959559945,自来水净水器,7,3,www.cnele.com/CN/mod-b2b_act-item_aid-520077/520077.html,净水器
15:04:51,11904557554152223,补水面膜,5,4,lady.qq.com/a/20061128/000011.htm,面膜
15:05:16,11904557554152223,补水面膜,2,5,face.39.net/zt/0710/23/142236.html,面膜
15:06:16,5606888218484801,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
15:06:27,11904557554152223,补水面膜,7,6,cosmeticsstores.org/,面膜
15:07:06,23960263088763955,太极泥面膜,1,7,product.danawa.com.cn/366451/index.html,面膜
15:07:22,9987469041979788,低价笔记本电脑,3,1,zdc.zol.com.cn/21/219450.html,笔记本电脑
15:07:52,23960263088763955,太极泥面膜,2,8,www.7shop24.com/indexdtl06.asp?classid=1&productid=31928,面膜
15:08:49,9987469041979788,低价笔记本电脑,4,2,tech.sina.com.cn/n/2005-08-24/1617702666.shtml,笔记本电脑
15:08:50,9987469041979788,低价笔记本电脑,4,3,tech.sina.com.cn/n/2005-08-24/1617702666.shtml,笔记本电脑
15:09:07,23960263088763955,太极泥面膜,3,9,wenwen.soso.com/z/q53137417.htm,面膜
15:10:09,23960263088763955,太极泥面膜,5,10,brand.yoka.com/herborist/detail5505.htm,面膜
15:10:52,4631625258089605,面膜,4,1,www.opc5a.com/subject/ShowArticle1.asp?ArticleID=1349,面膜
15:11:24,23960263088763955,VOV面膜,1,11,www.seehot.net/zizhimianmo/073701020381101.html,面膜
15:11:26,7025368469151541,神舟笔记本电脑如何,2,1,iask.sina.com.cn/b/1995057.html,笔记本电脑
15:11:35,23960263088763955,VOV面膜,2,12,zhidao.baidu.com/question/4964956.html,面膜
15:12:21,08370845310633223,柠檬蜂蜜美容面膜,2,1,women.sohu.com/20070203/n247697198.shtml,面膜
15:13:09,3358812959559945,安吉尔净水器怎么样,2,8,info.laizhou.net/x.asp?cnmai=257428,净水器
15:13:23,03971862041493862,敷完面膜后怎样护肤,1,3,zhidao.baidu.com/question/7645202,面膜
15:15:28,7025368469151541,神舟笔记本电脑如何,3,2,zhidao.baidu.com/question/18087398,笔记本电脑
15:16:00,7025368469151541,神舟笔记本电脑如何,4,3,ks.cn.yahoo.com/question/1306061803349.html,笔记本电脑
15:16:38,7025368469151541,神舟笔记本电脑如何,5,4,iask.sina.com.cn/b/8391826.html?from=related,笔记本电脑
15:20:53,7025368469151541,神舟笔记本电脑如何,6,5,wenwen.soso.com/z/q31602709.htm,笔记本电脑
15:22:22,8054975325132265,华硕笔记本电脑,1,2,product.it168.com/list/b/03010348_1.shtml,笔记本电脑
15:22:28,8054975325132265,华硕笔记本电脑,3,3,product.enet.com.cn/price/plist4_2472.shtml,笔记本电脑
15:23:40,8383437791935886,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
15:24:52,05067510502964356,敷完面膜后怎样护肤,1,3,zhidao.baidu.com/question/7645202,面膜
15:26:23,4701115616338455,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
15:26:48,05067510502964356,敷完面膜后怎样护肤,3,4,www.charcoalcn.com/html/mianmo/miemiejiaonizenyangfupianshimianmo_yuno_buyaozheyangzaotamianmo_kuo__18708.html,面膜
15:27:15,5540876479438268,华硕笔记本电脑报价,1,3,product.enet.com.cn/price/plist4_2472.shtml,笔记本电脑
15:27:16,8123996964454478,悉尼穿羽绒服吗,2,1,bbs.taisha.org/archiver/tid-987245.html,羽绒服
15:29:39,886378501694103,笔记本电脑,3,1,notebook.yesky.com/,笔记本电脑
15:29:45,5540876479438268,华硕笔记本电脑报价,4,4,www.enet.com.cn/notebook/factory/asus/,笔记本电脑
15:31:00,8123996964454478,悉尼穿羽绒服吗,3,2,zhidao.baidu.com/question/30194073,羽绒服
15:32:45,8123996964454478,悉尼穿羽绒服吗,4,3,blog.sina.com.cn/u/49914fff0100073u,羽绒服
15:32:53,6071248967073917,兰寇口红,1,1,zhidao.baidu.com/question/17097801.html,口红
15:34:40,03872589304731555,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
15:35:49,8123996964454478,悉尼穿羽绒服吗,5,4,blog.sina.com.cn/s/blog_4c4eaa9e01000a42.html,羽绒服
15:36:28,8123996964454478,悉尼穿羽绒服吗,10,5,wenwen.soso.com/z/q677608.htm,羽绒服
15:36:43,5629492714141584,家用净水器质量排名,1,2,list.b2b.hc360.com/supplysup/013009010.html,净水器
15:36:52,6071248967073917,兰寇口红,9,3,zhidao.baidu.com/question/39657479,口红
15:37:23,5629492714141584,家用净水器质量排名,1,3,list.b2b.hc360.com/supplysup/013009010.html,净水器
15:37:43,35089869430853054,惠普笔记本电脑报价,1,8,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
15:37:51,8123996964454478,悉尼穿羽绒服吗,9,6,zhidao.baidu.com/question/51551123,羽绒服
15:37:57,8123996964454478,悉尼穿羽绒服吗,8,7,community.tigtag.com/community/2/3652838_54.asp?page=1,羽绒服
15:38:09,8123996964454478,悉尼穿羽绒服吗,10,8,wenwen.soso.com/z/q677608.htm,羽绒服
15:39:09,5629492714141584,家用净水器质量排名,2,4,www.66ph.com/Catalog.aspx?tag=%e5%ae%b6%e7%94%a8%e5%87%80%e6%b0%b4%e5%99%a8&page=11,净水器
15:40:06,8123996964454478,悉尼穿羽绒服吗,1,9,www.51euro.cn/bbs/viewthread.php?tid=99691,羽绒服
15:40:08,7049419580558143,法国+温泉+发热面膜,4,1,club.xilu.com/dodobird/msgview-100080-20.html,面膜
15:40:35,8123996964454478,悉尼穿羽绒服吗,7,10,club.goabroad.sohu.com/read_art_sub.new.php?b=rzaz00&a=6241&sr=820&allchildnum=823,羽绒服
15:41:39,23960263088763955,贝佳斯绿泥面膜和御泥坊活肤矿物泥面膜那款好用,5,1,university.taobao.com/university-16/show_university----11586686-.htm,面膜
15:42:08,5629492714141584,家用净水器质量排名,3,5,search.21food.cn/selloffer/?\xa8\xb0\xa8\xae??????\xa1\xc2.html,净水器
15:42:37,5629492714141584,家用净水器质量排名,5,6,www.jly001.com/about.asp,净水器
15:43:33,5629492714141584,家用净水器质量排名,6,7,tieba.baidu.com/f?kz=324215750,净水器
15:43:49,5629492714141584,家用净水器质量排名,7,8,search.21food.cn/sj/result.jsp?type=%C7%F3%B9%BA&key=%BC%D2%D3%C3%BE%BB%CB%AE%C6%F7,净水器
15:43:56,23960263088763955,贝佳斯绿泥面膜和御泥坊活肤矿物泥面膜那款好用,9,2,cache.tianya.cn/publicforum/content/no11/1/424012.shtml,面膜
15:44:05,18898880953354041,戴尔笔记本电脑,1,1,product.it168.com/list/b/03010064_1.shtml,笔记本电脑
15:44:34,45946449169039854,蓝牙耳机技术标准,1,5,channel.pcpop.com/Dealer14714/bluetooth_00000_1.html,蓝牙耳机
15:44:47,45946449169039854,蓝牙耳机技术标准,3,6,it.news.tom.com/2118/2120/200563-212216.html,蓝牙耳机
15:44:51,6190649991270433,吴佩慈+面膜,2,1,eladies.sina.com.cn/beauty/p/2007/0531/1153457908.html,面膜
15:45:05,1471204319986784,神舟笔记本电脑如何,2,1,iask.sina.com.cn/b/1995057.html,笔记本电脑
15:45:28,5629492714141584,家用净水器,1,9,click.cpc.sogou.com/bill_cpc?p=3z9@4fIfr4CwyOnnlxcllRfClZlxnG8alF3usTCDuO2qllllpx4hlb8v1DnMmDmmestlllll&q=cGlkPXNvaHUmcj0zMSZoPTE2ODQ0NDcyMCZ2PTEmYz1PAA==&url=http://www.smarter.com.cn/search.php%3Fq=%25BC%25D2%25D3%25C3%25BE%25BB%25CB%25AE%25C6%25F7%26source=sogou_cn_012_keyword_%25BC%25D2%25D3%25C3%25BE%25BB%25CB%25AE%25C6%25F7,净水器
15:46:13,954500367404708,笔记本电脑,1,1,"click.cpc.sogou.com/bill_cpc?p=XmA@i4l2C4NwyOnil2ylllrAlyll4eS2lFwXng$w2x2qllllpx9vlb43sGWesrgXe2ylllll&q=cGlkPXNvaHUmcj0xNyZoPTE2ODQ0NDcyMCZ2PTEmYz1PAA==&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,101,4%26cid=1,0,0%26kv=kvid/259466%26show=ignore%26url=http://www.sonystyle.com.cn/products/vaio/index.htm%3FidObj=tz3",笔记本电脑
15:46:46,8123996964454478,悉尼穿羽绒服吗,8,11,community.tigtag.com/community/2/3652838_54.asp?page=1,羽绒服
15:47:10,5548258997009392,悉尼穿羽绒服吗,11,13,nanalavender.spaces.live.com/,羽绒服
15:47:20,954500367404708,笔记本电脑,3,2,notebook.yesky.com/,笔记本电脑
15:47:23,5548258997009392,悉尼穿羽绒服吗,14,14,cache.tianya.cn/publicforum/content/no11/1/424456.shtml,羽绒服
15:47:35,5548258997009392,悉尼穿羽绒服吗,16,15,www.myrain.org/bbs/6-24/04152684630.php,羽绒服
15:47:41,5548258997009392,悉尼穿羽绒服吗,17,16,bbs.gter.ce.cn/bbs/thread-792608-1-7.html,羽绒服
15:47:51,8891167081954425,屈臣氏骨胶原面膜,1,48,zhidao.baidu.com/question/38604954,面膜
15:48:04,8891167081954425,屈臣氏骨胶原面膜,2,49,forum.taobao.com/forum-16/show_thread----7941882-0-.htm,面膜
15:49:03,8891167081954425,屈臣氏骨胶原面膜,6,50,www.shedewang.com/g_27502_gd.htm,面膜
15:49:23,7295855470225067,联想笔记本电脑价格,1,3,product.pcpop.com/NB/00220_1.html,笔记本电脑
15:49:36,5923233254231651,苹果笔记本电脑报价,3,1,product.it168.com/list/b/03010022_1.shtml,笔记本电脑
15:49:39,5923233254231651,苹果笔记本电脑报价,2,2,detail.zol.com.cn/notebook_index/subcate16_544_list_1.html,笔记本电脑
15:49:48,8891167081954425,屈臣氏骨胶原面膜,7,51,www.hellolili.com/prod/7544/,面膜
15:49:50,1471204319986784,神舟笔记本电脑如何,3,2,zhidao.baidu.com/question/18087398,笔记本电脑
15:50:07,8891167081954425,屈臣氏骨胶原面膜,10,52,www.zhuangwang.com/comment_detail.13396.htm,面膜
15:50:49,13316105138358597,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
15:50:54,8891167081954425,屈臣氏骨胶原面膜,14,54,www.comhuan.com/Products/ProductDetail.aspx?ItemID=200712012335279,面膜
15:51:02,807154070142728,笔记本电脑,1,1,"click.cpc.sogou.com/bill_search?p=4WN93M8UCjCwyOFkl2ylllrAlyll4eS2lFwXngCNOfBNllllwSjjlb43sGWesrgXe2ylllll&q=cGlkPXNvZ291JnI9OCZoPTE2ODQ0NDcyMCZ2PTEmYz1MAA==&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,101,4%26cid=1,0,0%26kv=kvid/259466%26show=ignore%26url=http://www.sonystyle.com.cn/products/vaio/index.htm%3FidObj=tz3",笔记本电脑
15:51:11,6892528685517411,苹果笔记本电脑报价,1,5,prod.it.com.cn/pricelist/2/1/10/856.htm,笔记本电脑
15:51:15,6892528685517411,苹果笔记本电脑报价,2,6,detail.zol.com.cn/notebook_index/subcate16_544_list_1.html,笔记本电脑
15:53:23,807154070142728,笔记本电脑,5,2,notebook.pconline.com.cn/,笔记本电脑
15:53:46,6942931949300065,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
15:54:00,9449127894441591,华硕笔记本电脑,1,2,product.it168.com/list/b/03010348_1.shtml,笔记本电脑
15:54:55,8891167081954425,屈臣氏绿茶面膜,5,55,auction1.paipai.com/05AD92010000000000053592010EFAA4,面膜
15:55:34,6942931949300065,敷完面膜后怎样护肤,2,2,zhidao.baidu.com/question/49316191,面膜
15:55:36,16386284707853732,玉兰油美容焕采面膜,2,4,zhidao.baidu.com/question/3657113,面膜
15:55:39,42660836271032265,补水面膜,1,9,face.39.net/zt/0710/23/142236.html,面膜
15:56:09,6942931949300065,敷完面膜后怎样护肤,6,3,iask.sina.com.cn/b/2150833.html?from=related,面膜
15:57:30,954500367404708,三星笔记本电脑,1,5,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
15:58:06,13864942160659777,自制祛斑面膜,3,1,www.opc5a.com/subject/ShowArticle1.asp?ArticleID=1349,面膜
15:58:24,8891167081954425,屈臣氏vov绿茶面膜,1,56,zhidao.baidu.com/question/35596898,面膜
15:58:38,13864942160659777,自制祛斑面膜,1,2,eladies.sina.com.cn/beauty1/2007/0113/1221375763.html,面膜
15:59:10,8891167081954425,屈臣氏vov绿茶面膜,2,57,comhuan.com/Products/TransSucc.aspx?TransID=1298611,面膜
15:59:13,13864942160659777,自制祛斑面膜,2,3,www.koreafad.com/in/beauty/2006/6/14/20066141035301_2095.html,面膜
15:59:31,13864942160659777,自制祛斑面膜,3,4,www.opc5a.com/subject/ShowArticle1.asp?ArticleID=1349,面膜
16:00:06,8891167081954425,屈臣氏vov绿茶面膜,11,59,www.charcoalcn.com/html/mianmo/zhenjiahuo_bianbieVOVlvchamianmo_8051.html,面膜
16:00:10,45946449169039854,蓝牙耳机技术标准,9,7,publish.it168.com/cword/2366.shtml,蓝牙耳机
16:00:28,8891167081954425,屈臣氏vov绿茶面膜,17,60,www.meirongtang.com/PinPai/VOV/200607/37696.shtml,面膜
16:00:40,45946449169039854,蓝牙耳机技术标准,11,9,www.myprice.com.cn/products/params_77107.html,蓝牙耳机
16:01:11,45946449169039854,蓝牙耳机技术标准介绍,2,10,iask.health.sina.com.cn/b/3854588.html,蓝牙耳机
16:03:12,024199574477724084,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
16:03:37,6942931949300065,敷完面膜后怎样护肤,6,4,iask.sina.com.cn/b/2150833.html?from=related,面膜
16:03:40,45946449169039854,蓝牙耳机1.1+2.0标准介绍,2,11,news.zol.com.cn/2005/0811/193665.shtml,蓝牙耳机
16:04:30,45946449169039854,蓝牙耳机1.1+2.0标准介绍,3,12,www.51hongli.com/youhui/230/shuoming.html,蓝牙耳机
16:04:51,45946449169039854,蓝牙耳机技术标准,9,7,publish.it168.com/cword/2366.shtml,蓝牙耳机
16:05:31,6942931949300065,敷完面膜后怎样护肤,9,5,www.pclady.com.cn/beauty/skin/skin/0710/203518_4.html,面膜
16:07:26,012357927251245515,笔记本电脑报价,1,1,notebook.yesky.com/,笔记本电脑
16:07:42,45946449169039854,蓝牙耳机技术标准,11,9,www.myprice.com.cn/products/params_77107.html,蓝牙耳机
16:08:00,45946449169039854,蓝牙耳机技术标准,19,10,sebbs.it168.com/thread-903675-1-12.html,蓝牙耳机
16:09:43,45946449169039854,蓝牙耳机的功能,1,13,zhidao.baidu.com/question/21618641.html,蓝牙耳机
16:10:51,13583683864545348,敷完面膜后怎样护肤,8,1,www.mflady.com/bbs/redirect.php?tid=88880&goto=lastpost,面膜
16:12:02,8211183027012885,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
16:12:23,6942931949300065,敷完面膜后怎样护肤,10,6,blog.sina.com.cn/s/blog_4ed8f16801000cem.html,面膜
16:18:20,9120455838458692,自制祛斑面膜,9,2,zhidao.baidu.com/question/25472622.html,面膜
16:21:13,538143735686937,自制补水面膜,3,1,ks.cn.yahoo.com/question/1306091205027.html,面膜
16:21:43,3645460940721209,惠普笔记本电脑报价,2,1,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
16:21:56,3645460940721209,惠普笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
16:22:04,4940740361474151,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
16:23:48,5855685593563991,联想笔记本电脑,3,2,product.pcpop.com/NB/00220_1.html,笔记本电脑
16:24:48,712603016865417,祛斑面膜,2,1,eladies.sina.com.cn/beauty1/2007/0113/1221375763.html,面膜
16:26:24,7070082277245626,惠普笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
16:26:29,6715523365823184,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
16:26:37,6715523365823184,敷完面膜后怎样护肤,3,2,www.charcoalcn.com/html/mianmo/miemiejiaonizenyangfupianshimianmo_yuno_buyaozheyangzaotamianmo_kuo__18708.html,面膜
16:26:59,538143735686937,自制补水面膜,4,2,www.101do.com/meirong/zizhi/1158.html,面膜
16:27:19,59494205518275,三星笔记本电脑报价,1,4,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
16:27:48,712603016865417,祛斑面膜,3,2,www.pclady.com.cn/beauty/bl/class/teachdiy/0507/46226.html,面膜
16:28:18,538143735686937,自制补水面膜,5,3,iask.sina.com.cn/b/1031595.html,面膜
16:29:28,8193458885069276,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
16:30:11,712603016865417,祛斑面膜,7,3,www.opc5a.com/subject/ShowArticle1.asp?ArticleID=1349,面膜
16:30:23,538143735686937,自制补水面膜,7,4,zhidao.baidu.com/question/7370806.html?si=1,面膜
16:30:39,9118010884881132,中药面膜敷多长时间合适,1,17,www.sheepplacenta.net/catalog.asp?tags=%E7%BE%8E%E7%99%BD%E9%9D%A2%E8%86%9C&page=19,面膜
16:31:43,9580783770273504,神州笔记本电脑,2,2,www.it.com.cn/notebook/ppzq/hasee/,笔记本电脑
16:33:25,538143735686937,自制补水面膜,9,5,iask.sina.com.cn/b/8879160.html?from=related,面膜
16:34:13,55716096559059,笔记本电脑,2,1,notebook.yesky.com/,笔记本电脑
16:34:27,45946449169039854,蓝牙耳机1.1+2.0标准介绍,5,13,cn.made-in-china.com/showroom/skyqie/product-detailnbUEIfHPqYVZ/China-\xa8\xa8?????\xa8\xa8?3??o?????o\xa8\xa8?????\xa8\xa8?3??o??o+(SK-BTH-028).html,蓝牙耳机
16:34:50,45946449169039854,蓝牙耳机1.1+2.0标准介绍,6,14,bbs.m1800.com/viewthread.php?tid=93,蓝牙耳机
